"time","power"
2024-01-11 07:22:04,79
2024-01-11 07:22:09,79
2024-01-11 07:22:20,80
2024-01-11 07:22:30,79
2024-01-11 07:22:35,80
2024-01-11 07:23:07,78
2024-01-11 07:23:13,80
2024-01-11 07:23:34,79
2024-01-11 07:23:39,80
2024-01-11 07:23:49,79
2024-01-11 07:24:00,80
2024-01-11 07:24:11,77
2024-01-11 07:24:16,80
2024-01-11 07:24:21,79
2024-01-11 07:24:27,80
2024-01-11 07:24:32,79
2024-01-11 07:24:37,80
2024-01-11 07:24:48,77
2024-01-11 07:24:53,80
2024-01-11 07:25:03,79
2024-01-11 07:25:30,78
2024-01-11 07:25:35,80
2024-01-11 07:25:41,77
2024-01-11 07:25:46,79
2024-01-11 07:26:12,80
2024-01-11 07:26:17,165
2024-01-11 07:26:23,159
2024-01-11 07:26:28,161
2024-01-11 07:26:39,161
2024-01-11 07:26:44,160
2024-01-11 07:26:49,160
2024-01-11 07:26:55,156
2024-01-11 07:27:00,160
2024-01-11 07:27:16,160
2024-01-11 07:27:26,158
2024-01-11 07:27:31,160
2024-01-11 07:27:42,155
2024-01-11 07:27:53,160
2024-01-11 07:27:58,160
2024-01-11 07:28:03,162
2024-01-11 07:28:09,158
2024-01-11 07:28:14,162
2024-01-11 07:28:19,160
2024-01-11 07:28:30,156
2024-01-11 07:28:35,161
2024-01-11 07:28:40,159
2024-01-11 07:28:45,160
2024-01-11 07:28:51,155
2024-01-11 07:28:56,160
2024-01-11 07:29:23,160
2024-01-11 07:29:28,160
2024-01-11 07:29:44,159
2024-01-11 07:29:54,160
2024-01-11 07:30:05,156
2024-01-11 07:30:10,161
2024-01-11 07:30:21,160
2024-01-11 07:30:26,155
2024-01-11 07:30:31,160
2024-01-11 07:30:58,159
2024-01-11 07:31:03,161
2024-01-11 07:31:08,160
2024-01-11 07:31:14,161
2024-01-11 07:31:19,160
2024-01-11 07:31:35,278
2024-01-11 07:31:40,288
2024-01-11 07:31:45,282
2024-01-11 07:31:51,290
2024-01-11 07:31:56,289
2024-01-11 07:32:01,287
2024-01-11 07:32:12,287
2024-01-11 07:32:17,288
2024-01-11 07:32:22,289
2024-01-11 07:32:28,288
2024-01-11 07:32:33,288
2024-01-11 07:32:38,289
2024-01-11 07:32:54,287
2024-01-11 07:33:00,288
2024-01-11 07:33:05,287
2024-01-11 07:33:26,290
2024-01-11 07:33:31,288
2024-01-11 07:33:36,284
2024-01-11 07:33:42,285
2024-01-11 07:33:47,287
2024-01-11 07:33:52,286
2024-01-11 07:34:03,288
2024-01-11 07:34:08,280
2024-01-11 07:34:14,277
2024-01-11 07:34:19,286
2024-01-11 07:34:24,289
2024-01-11 07:34:29,290
2024-01-11 07:34:40,288
2024-01-11 07:34:45,286
2024-01-11 07:34:50,284
2024-01-11 07:34:56,289
2024-01-11 07:35:01,290
2024-01-11 07:35:06,290
2024-01-11 07:35:17,287
2024-01-11 07:35:22,281
2024-01-11 07:35:28,287
2024-01-11 07:35:33,284
2024-01-11 07:35:38,286
2024-01-11 07:35:43,288
2024-01-11 07:35:54,286
2024-01-11 07:35:59,283
2024-01-11 07:36:04,285
2024-01-11 07:36:10,280
2024-01-11 07:36:15,282
2024-01-11 07:36:20,285
2024-01-11 07:36:31,285
2024-01-11 07:36:36,289
2024-01-11 07:36:42,288
2024-01-11 07:36:47,287
2024-01-11 07:36:52,286
2024-01-11 07:36:57,288
2024-01-11 07:37:08,282
2024-01-11 07:37:13,286
2024-01-11 07:37:18,287
2024-01-11 07:37:24,288
2024-01-11 07:37:29,293
2024-01-11 07:37:34,289
2024-01-11 07:37:45,156
2024-01-11 07:37:51,0
2024-01-11 07:37:56,9
2024-01-11 07:38:01,9
2024-01-11 07:38:06,8
2024-01-11 07:38:11,9
