"time","power"
2024-01-08 13:12:28,12
2024-01-08 13:12:49,13
2024-01-08 13:12:55,12
2024-01-08 13:13:00,13
2024-01-08 13:13:05,11
2024-01-08 13:13:10,13
2024-01-08 13:13:21,12
2024-01-08 13:13:26,11
2024-01-08 13:13:32,12
2024-01-08 13:13:37,13
2024-01-08 13:13:42,11
2024-01-08 13:13:58,12
2024-01-08 13:14:03,11
2024-01-08 13:14:19,12
2024-01-08 13:14:35,13
2024-01-08 13:14:46,11
2024-01-08 13:14:51,12
2024-01-08 13:14:56,11
2024-01-08 13:15:17,12
2024-01-08 13:15:23,11
2024-01-08 13:16:05,12
2024-01-08 13:16:15,13
2024-01-08 13:16:37,12
2024-01-08 13:16:42,11
2024-01-08 13:17:14,13
2024-01-08 13:17:19,11
2024-01-08 13:17:24,12
2024-01-08 13:17:40,13
2024-01-08 13:17:46,11
2024-01-08 13:17:51,12
2024-01-08 13:17:56,11
2024-01-08 13:18:01,13
2024-01-08 13:18:06,11
2024-01-08 13:18:17,12
2024-01-08 13:18:28,13
2024-01-08 13:18:33,12
2024-01-08 13:18:43,13
2024-01-08 13:19:00,11
2024-01-08 13:19:05,12
2024-01-08 13:19:10,11
2024-01-08 13:19:15,13
2024-01-08 13:19:20,12
2024-01-08 13:19:37,11
2024-01-08 13:19:47,12
2024-01-08 13:19:52,13
2024-01-08 13:19:57,11
2024-01-08 13:20:08,13
2024-01-08 13:20:14,11
2024-01-08 13:20:19,12
2024-01-08 13:20:24,11
2024-01-08 13:20:29,12
2024-01-08 13:20:34,11
2024-01-08 13:20:45,12
2024-01-08 13:20:51,11
2024-01-08 13:20:56,13
2024-01-08 13:21:01,12
2024-01-08 13:21:06,13
2024-01-08 13:21:11,11
2024-01-08 13:21:22,13
2024-01-08 13:21:28,11
2024-01-08 13:21:33,12
2024-01-08 13:21:38,11
2024-01-08 13:21:43,12
2024-01-08 13:21:48,11
2024-01-08 13:21:59,12
2024-01-08 13:22:05,11
2024-01-08 13:22:10,13
2024-01-08 13:22:15,12
2024-01-08 13:22:20,13
2024-01-08 13:22:26,11
2024-01-08 13:22:42,12
2024-01-08 13:22:47,13
2024-01-08 13:22:52,11
2024-01-08 13:23:03,13
2024-01-08 13:23:13,11
2024-01-08 13:23:34,12
2024-01-08 13:23:50,11
2024-01-08 13:24:01,12
2024-01-08 13:24:11,13
2024-01-08 13:24:17,11
2024-01-08 13:24:33,12
2024-01-08 13:24:38,11
2024-01-08 13:24:54,13
2024-01-08 13:25:04,11
2024-01-08 13:25:47,12
2024-01-08 13:25:52,11
2024-01-08 13:25:57,12
2024-01-08 13:26:02,13
2024-01-08 13:26:18,11
2024-01-08 13:26:34,12
2024-01-08 13:26:39,11
2024-01-08 13:26:45,12
2024-01-08 13:26:55,11
2024-01-08 13:27:11,12
2024-01-08 13:27:16,11
2024-01-08 13:27:22,13
2024-01-08 13:27:32,11
2024-01-08 13:27:53,12
2024-01-08 13:27:59,11
2024-01-08 13:28:25,12
2024-01-08 13:28:30,11
2024-01-08 13:28:36,13
2024-01-08 13:28:46,11
2024-01-08 13:28:57,13
2024-01-08 13:29:02,11
2024-01-08 13:29:07,13
2024-01-08 13:29:13,12
2024-01-08 13:29:23,11
2024-01-08 13:29:34,12
2024-01-08 13:29:39,13
2024-01-08 13:29:44,12
2024-01-08 13:29:50,13
2024-01-08 13:30:06,12
2024-01-08 13:30:11,11
2024-01-08 13:30:16,12
2024-01-08 13:30:21,13
2024-01-08 13:30:27,12
2024-01-08 13:30:37,11
2024-01-08 13:30:43,13
2024-01-08 13:30:48,12
2024-01-08 13:30:53,13
2024-01-08 13:30:58,11
2024-01-08 13:31:20,12
2024-01-08 13:31:25,13
2024-01-08 13:31:30,12
2024-01-08 13:31:41,13
2024-01-08 13:31:51,12
2024-01-08 13:32:07,11
2024-01-08 13:32:28,12
2024-01-08 13:32:34,11
2024-01-08 13:33:21,12
2024-01-08 13:33:26,11
2024-01-08 13:33:32,12
2024-01-08 13:33:42,11
2024-01-08 13:33:53,12
2024-01-08 13:33:58,11
2024-01-08 13:34:03,12
2024-01-08 13:34:09,11
2024-01-08 13:34:30,12
2024-01-08 13:34:35,13
2024-01-08 13:34:40,12
2024-01-08 13:34:46,11
2024-01-08 13:34:56,13
2024-01-08 13:35:02,11
2024-01-08 13:35:07,12
2024-01-08 13:35:12,13
2024-01-08 13:35:17,11
2024-01-08 13:35:34,12
2024-01-08 13:35:39,11
2024-01-08 13:36:00,12
2024-01-08 13:36:11,11
2024-01-08 13:36:21,12
2024-01-08 13:36:26,11
2024-01-08 13:36:31,13
2024-01-08 13:36:37,12
2024-01-08 13:36:48,13
2024-01-08 13:36:53,12
2024-01-08 13:36:58,11
2024-01-08 13:37:30,12
2024-01-08 13:37:35,11
2024-01-08 13:37:40,12
2024-01-08 13:37:45,11
2024-01-08 13:37:51,13
2024-01-08 13:38:07,11
2024-01-08 13:38:12,12
2024-01-08 13:38:17,13
2024-01-08 13:38:22,11
2024-01-08 13:38:28,13
2024-01-08 13:38:39,12
2024-01-08 13:38:44,11
2024-01-08 13:38:49,12
2024-01-08 13:38:54,11
2024-01-08 13:39:05,12
2024-01-08 13:39:16,11
2024-01-08 13:39:21,12
2024-01-08 13:39:31,13
2024-01-08 13:39:36,12
2024-01-08 13:39:42,11
2024-01-08 13:39:53,13
2024-01-08 13:39:58,11
2024-01-08 13:40:19,12
2024-01-08 13:40:35,11
2024-01-08 13:40:40,12
2024-01-08 13:40:45,11
2024-01-08 13:40:50,12
2024-01-08 13:40:56,11
2024-01-08 13:41:12,12
2024-01-08 13:41:17,11
2024-01-08 13:41:22,12
2024-01-08 13:41:27,11
2024-01-08 13:41:33,12
2024-01-08 13:41:49,11
2024-01-08 13:41:54,12
2024-01-08 13:41:59,11
2024-01-08 13:42:04,12
2024-01-08 13:42:10,11
2024-01-08 13:42:21,13
2024-01-08 13:42:26,12
2024-01-08 13:42:31,11
2024-01-08 13:42:36,12
2024-01-08 13:42:41,11
2024-01-08 13:42:47,12
2024-01-08 13:43:03,11
2024-01-08 13:43:18,12
2024-01-08 13:43:24,11
2024-01-08 13:43:55,12
2024-01-08 13:44:01,11
2024-01-08 13:44:27,12
2024-01-08 13:44:32,13
2024-01-08 13:44:38,12
2024-01-08 13:44:49,11
2024-01-08 13:45:04,12
2024-01-08 13:45:09,11
2024-01-08 13:45:26,13
2024-01-08 13:45:31,12
2024-01-08 13:45:36,11
2024-01-08 13:45:41,12
2024-01-08 13:45:47,11
2024-01-08 13:45:52,12
2024-01-08 13:46:03,13
2024-01-08 13:46:08,12
2024-01-08 13:46:13,11
2024-01-08 13:46:18,12
2024-01-08 13:46:24,13
2024-01-08 13:46:29,12
2024-01-08 13:46:40,13
2024-01-08 13:46:45,12
2024-01-08 13:46:50,13
2024-01-08 13:46:55,12
2024-01-08 13:47:01,11
2024-01-08 13:47:06,13
2024-01-08 13:47:17,12
2024-01-08 13:47:22,13
2024-01-08 13:47:32,12
2024-01-08 13:47:38,11
2024-01-08 13:47:43,12
2024-01-08 13:47:59,13
2024-01-08 13:48:04,11
2024-01-08 13:48:09,13
2024-01-08 13:48:15,11
2024-01-08 13:48:20,13
2024-01-08 13:48:36,11
2024-01-08 13:48:52,13
2024-01-08 13:48:57,11
2024-01-08 13:49:08,12
2024-01-08 13:49:13,13
2024-01-08 13:49:18,11
2024-01-08 13:49:23,13
2024-01-08 13:49:29,12
2024-01-08 13:49:34,13
2024-01-08 13:49:50,12
2024-01-08 13:49:55,13
2024-01-08 13:50:00,12
2024-01-08 13:50:06,13
2024-01-08 13:50:11,12
2024-01-08 13:50:27,13
2024-01-08 13:50:32,12
2024-01-08 13:50:37,13
2024-01-08 13:50:43,11
2024-01-08 13:50:59,12
2024-01-08 13:51:04,11
2024-01-08 13:51:09,12
2024-01-08 13:51:14,11
2024-01-08 13:52:13,12
2024-01-08 13:52:18,13
2024-01-08 13:52:23,12
2024-01-08 13:52:28,11
2024-01-08 13:52:39,13
2024-01-08 13:52:50,11
2024-01-08 13:53:05,12
2024-01-08 13:53:11,11
2024-01-08 13:53:27,13
2024-01-08 13:53:32,11
2024-01-08 13:53:37,13
2024-01-08 13:53:42,11
2024-01-08 13:54:09,12
2024-01-08 13:54:14,11
2024-01-08 13:54:19,12
2024-01-08 13:54:25,11
2024-01-08 13:54:41,12
2024-01-08 13:54:46,11
2024-01-08 13:54:51,12
2024-01-08 13:54:56,11
2024-01-08 13:55:02,12
2024-01-08 13:55:07,13
2024-01-08 13:55:18,11
2024-01-08 13:55:23,12
2024-01-08 13:55:28,11
2024-01-08 13:55:33,12
2024-01-08 13:55:39,11
2024-01-08 13:55:44,12
2024-01-08 13:56:00,11
2024-01-08 13:56:05,12
2024-01-08 13:56:10,11
2024-01-08 13:56:16,12
2024-01-08 13:56:21,11
2024-01-08 13:56:37,12
2024-01-08 13:56:42,13
2024-01-08 13:56:47,12
2024-01-08 13:56:53,11
2024-01-08 13:57:09,12
2024-01-08 13:57:14,11
2024-01-08 13:57:56,12
2024-01-08 13:58:01,11
2024-01-08 13:58:07,13
2024-01-08 13:58:12,11
2024-01-08 13:58:23,12
2024-01-08 13:58:28,13
2024-01-08 13:58:33,12
2024-01-08 13:58:38,13
2024-01-08 13:58:44,12
2024-01-08 13:58:49,13
2024-01-08 13:59:10,12
2024-01-08 13:59:15,13
2024-01-08 13:59:21,12
2024-01-08 13:59:37,11
2024-01-08 13:59:47,12
2024-01-08 13:59:52,11
2024-01-08 14:00:24,13
2024-01-08 14:00:29,11
2024-01-08 14:00:35,13
2024-01-08 14:00:40,12
2024-01-08 14:00:56,13
2024-01-08 14:01:06,12
2024-01-08 14:01:12,11
2024-01-08 14:01:33,12
2024-01-08 14:01:38,11
2024-01-08 14:01:54,12
2024-01-08 14:02:05,11
2024-01-08 14:02:10,12
2024-01-08 14:02:15,13
2024-01-08 14:02:26,12
2024-01-08 14:02:47,11
2024-01-08 14:03:19,12
2024-01-08 14:03:24,11
2024-01-08 14:03:40,13
2024-01-08 14:03:45,12
2024-01-08 14:03:56,11
2024-01-08 14:04:06,12
2024-01-08 14:04:11,13
2024-01-08 14:04:22,12
2024-01-08 14:04:38,13
2024-01-08 14:04:43,11
2024-01-08 14:04:48,12
2024-01-08 14:04:54,11
2024-01-08 14:04:59,12
2024-01-08 14:05:10,11
2024-01-08 14:05:26,12
2024-01-08 14:05:31,11
2024-01-08 14:05:36,13
2024-01-08 14:05:52,12
2024-01-08 14:06:02,13
2024-01-08 14:06:08,11
2024-01-08 14:06:13,12
2024-01-08 14:06:29,11
2024-01-08 14:07:38,12
2024-01-08 14:07:43,11
2024-01-08 14:07:59,12
2024-01-08 14:08:04,11
2024-01-08 14:08:20,12
2024-01-08 14:08:25,11
2024-01-08 14:08:57,12
2024-01-08 14:09:02,11
2024-01-08 14:09:08,12
2024-01-08 14:09:13,13
2024-01-08 14:09:18,12
2024-01-08 14:09:34,11
2024-01-08 14:09:39,13
2024-01-08 14:09:45,12
2024-01-08 14:09:50,13
2024-01-08 14:09:55,11
2024-01-08 14:10:06,12
2024-01-08 14:10:11,13
2024-01-08 14:10:16,11
2024-01-08 14:10:22,13
2024-01-08 14:10:27,11
2024-01-08 14:10:32,13
2024-01-08 14:10:48,12
2024-01-08 14:10:59,11
2024-01-08 14:11:04,12
2024-01-08 14:11:09,11
2024-01-08 14:11:20,13
2024-01-08 14:11:25,12
2024-01-08 14:11:30,11
2024-01-08 14:11:36,12
2024-01-08 14:11:41,11
2024-01-08 14:11:46,12
2024-01-08 14:11:57,11
2024-01-08 14:12:07,12
2024-01-08 14:12:23,11
2024-01-08 14:12:34,13
2024-01-08 14:12:39,12
2024-01-08 14:12:44,11
2024-01-08 14:12:50,12
2024-01-08 14:12:55,13
2024-01-08 14:13:00,11
2024-01-08 14:13:11,12
2024-01-08 14:13:16,11
2024-01-08 14:13:21,12
2024-01-08 14:13:27,11
2024-01-08 14:13:32,12
2024-01-08 14:13:37,11
2024-01-08 14:13:48,12
2024-01-08 14:13:53,11
2024-01-08 14:14:04,12
2024-01-08 14:14:09,11
2024-01-08 14:14:14,12
2024-01-08 14:14:25,11
2024-01-08 14:14:35,12
2024-01-08 14:14:41,11
2024-01-08 14:14:46,12
2024-01-08 14:14:51,11
2024-01-08 14:15:02,13
2024-01-08 14:15:07,11
2024-01-08 14:15:12,12
2024-01-08 14:15:18,11
2024-01-08 14:16:21,12
2024-01-08 14:16:26,11
2024-01-08 14:16:32,12
2024-01-08 14:16:37,11
2024-01-08 14:16:42,12
2024-01-08 14:16:58,11
2024-01-08 14:17:03,12
2024-01-08 14:17:09,13
2024-01-08 14:17:30,12
2024-01-08 14:17:35,13
2024-01-08 14:17:46,12
2024-01-08 14:17:51,11
2024-01-08 14:17:56,12
2024-01-08 14:18:12,13
2024-01-08 14:18:17,11
2024-01-08 14:18:44,12
2024-01-08 14:18:49,11
2024-01-08 14:18:54,12
2024-01-08 14:19:00,11
2024-01-08 14:19:05,12
2024-01-08 14:19:10,11
2024-01-08 14:19:37,12
2024-01-08 14:19:42,11
2024-01-08 14:19:47,12
2024-01-08 14:20:03,11
2024-01-08 14:20:19,12
2024-01-08 14:20:24,11
2024-01-08 14:20:40,13
2024-01-08 14:20:45,12
2024-01-08 14:20:56,13
2024-01-08 14:21:01,12
2024-01-08 14:21:17,13
2024-01-08 14:21:22,11
2024-01-08 14:21:38,13
2024-01-08 14:21:49,11
2024-01-08 14:21:54,12
2024-01-08 14:21:59,11
2024-01-08 14:22:05,12
2024-01-08 14:22:10,13
2024-01-08 14:22:31,12
2024-01-08 14:22:36,11
2024-01-08 14:22:47,12
2024-01-08 14:22:52,11
2024-01-08 14:23:03,12
2024-01-08 14:23:08,11
2024-01-08 14:23:13,12
2024-01-08 14:23:19,11
2024-01-08 14:23:45,12
2024-01-08 14:23:50,13
2024-01-08 14:23:56,12
2024-01-08 14:24:01,11
2024-01-08 14:24:33,12
2024-01-08 14:24:38,11
2024-01-08 14:24:43,13
2024-01-08 14:24:54,11
2024-01-08 14:24:59,12
2024-01-08 14:25:04,13
2024-01-08 14:25:10,11
2024-01-08 14:25:15,12
2024-01-08 14:25:20,11
2024-01-08 14:25:31,13
2024-01-08 14:25:41,12
2024-01-08 14:25:47,11
2024-01-08 14:25:57,12
2024-01-08 14:26:08,13
2024-01-08 14:26:13,12
2024-01-08 14:26:18,13
2024-01-08 14:26:24,11
2024-01-08 14:26:29,12
2024-01-08 14:26:34,11
2024-01-08 14:26:55,12
2024-01-08 14:27:01,11
2024-01-08 14:27:06,12
2024-01-08 14:27:11,11
2024-01-08 14:27:27,13
2024-01-08 14:27:32,12
2024-01-08 14:27:38,13
2024-01-08 14:27:48,12
2024-01-08 14:28:04,13
2024-01-08 14:28:09,12
2024-01-08 14:28:20,11
2024-01-08 14:28:25,12
2024-01-08 14:28:36,13
2024-01-08 14:28:46,12
2024-01-08 14:28:52,11
2024-01-08 14:29:29,12
2024-01-08 14:29:34,11
2024-01-08 14:29:55,12
2024-01-08 14:30:01,13
2024-01-08 14:30:06,11
2024-01-08 14:30:16,12
2024-01-08 14:30:32,11
2024-01-08 14:31:09,12
2024-01-08 14:31:15,11
2024-01-08 14:31:20,13
2024-01-08 14:31:25,12
2024-01-08 14:31:30,13
2024-01-08 14:31:41,11
2024-01-08 14:31:52,12
2024-01-08 14:32:02,13
2024-01-08 14:32:18,12
2024-01-08 14:32:23,13
2024-01-08 14:32:29,12
2024-01-08 14:32:34,13
2024-01-08 14:32:39,11
2024-01-08 14:32:44,12
2024-01-08 14:33:00,11
2024-01-08 14:33:16,12
2024-01-08 14:33:21,11
2024-01-08 14:33:48,12
2024-01-08 14:33:53,11
2024-01-08 14:33:58,12
2024-01-08 14:34:09,11
2024-01-08 14:34:25,13
2024-01-08 14:34:30,11
2024-01-08 14:34:35,13
2024-01-08 14:34:46,11
2024-01-08 14:35:02,12
2024-01-08 14:35:07,11
2024-01-08 14:35:12,12
2024-01-08 14:35:23,11
2024-01-08 14:35:28,12
2024-01-08 14:35:34,13
2024-01-08 14:35:39,11
2024-01-08 14:35:44,12
2024-01-08 14:35:49,11
2024-01-08 14:36:00,13
2024-01-08 14:36:05,11
2024-01-08 14:36:11,12
2024-01-08 14:36:16,11
2024-01-08 14:36:21,12
2024-01-08 14:36:26,11
2024-01-08 14:36:37,12
2024-01-08 14:36:42,11
2024-01-08 14:36:48,12
2024-01-08 14:36:58,13
2024-01-08 14:37:03,11
2024-01-08 14:37:14,13
2024-01-08 14:37:19,11
2024-01-08 14:37:25,12
2024-01-08 14:37:30,11
2024-01-08 14:37:35,13
2024-01-08 14:37:40,12
2024-01-08 14:37:56,11
2024-01-08 14:38:02,13
2024-01-08 14:38:07,11
2024-01-08 14:38:12,12
2024-01-08 14:38:17,11
2024-01-08 14:38:28,13
2024-01-08 14:38:33,11
2024-01-08 14:38:44,12
2024-01-08 14:38:49,13
2024-01-08 14:38:54,12
2024-01-08 14:39:16,11
2024-01-08 14:39:21,12
2024-01-08 14:39:26,11
2024-01-08 14:40:03,12
2024-01-08 14:40:08,13
2024-01-08 14:40:24,11
2024-01-08 14:40:30,12
2024-01-08 14:40:35,11
2024-01-08 14:40:56,12
2024-01-08 14:41:01,11
2024-01-08 14:41:07,13
2024-01-08 14:41:17,12
2024-01-08 14:41:22,11
2024-01-08 14:41:33,13
2024-01-08 14:41:38,11
2024-01-08 14:41:44,12
2024-01-08 14:41:49,11
2024-01-08 14:41:54,13
2024-01-08 14:41:59,12
2024-01-08 14:42:15,11
2024-01-08 14:42:21,12
2024-01-08 14:42:26,11
2024-01-08 14:42:31,13
2024-01-08 14:42:36,11
2024-01-08 14:42:47,12
2024-01-08 14:42:52,13
2024-01-08 14:42:58,12
2024-01-08 14:43:03,13
2024-01-08 14:43:13,12
2024-01-08 14:43:29,13
2024-01-08 14:43:35,11
2024-01-08 14:43:40,12
2024-01-08 14:43:50,13
2024-01-08 14:44:06,12
2024-01-08 14:44:12,13
2024-01-08 14:44:17,11
2024-01-08 14:44:22,13
2024-01-08 14:44:27,11
2024-01-08 14:44:43,13
2024-01-08 14:44:49,11
2024-01-08 14:44:54,13
2024-01-08 14:44:59,11
2024-01-08 14:45:15,12
2024-01-08 14:45:20,11
2024-01-08 14:45:26,13
2024-01-08 14:45:31,11
2024-01-08 14:45:36,12
2024-01-08 14:45:41,11
2024-01-08 14:45:52,12
2024-01-08 14:46:08,13
2024-01-08 14:46:13,12
2024-01-08 14:46:29,11
2024-01-08 14:46:34,13
2024-01-08 14:46:45,12
2024-01-08 14:46:50,13
2024-01-08 14:46:55,12
2024-01-08 14:47:17,13
2024-01-08 14:47:22,12
2024-01-08 14:47:27,13
2024-01-08 14:47:32,12
2024-01-08 14:47:43,11
2024-01-08 14:47:48,13
2024-01-08 14:47:54,12
2024-01-08 14:47:59,13
2024-01-08 14:48:04,12
2024-01-08 14:48:09,13
2024-01-08 14:48:25,12
2024-01-08 14:48:31,13
2024-01-08 14:48:36,12
2024-01-08 14:48:41,13
2024-01-08 14:48:46,11
2024-01-08 14:48:57,12
2024-01-08 14:49:02,11
2024-01-08 14:49:08,12
2024-01-08 14:49:13,13
2024-01-08 14:49:18,12
2024-01-08 14:49:34,13
2024-01-08 14:49:39,12
2024-01-08 14:49:45,13
2024-01-08 14:49:55,11
2024-01-08 14:50:11,13
2024-01-08 14:50:17,11
2024-01-08 14:50:22,13
2024-01-08 14:50:32,11
2024-01-08 14:50:37,12
2024-01-08 14:50:48,13
2024-01-08 14:51:04,12
2024-01-08 14:51:09,13
2024-01-08 14:51:14,11
2024-01-08 14:51:25,12
2024-01-08 14:51:31,13
2024-01-08 14:51:41,12
2024-01-08 14:51:46,11
2024-01-08 14:51:51,12
2024-01-08 14:52:02,13
2024-01-08 14:52:13,12
2024-01-08 14:52:18,11
2024-01-08 14:52:23,12
2024-01-08 14:52:28,11
2024-01-08 14:52:39,13
2024-01-08 14:52:45,12
2024-01-08 14:53:00,11
2024-01-08 14:53:16,12
2024-01-08 14:53:27,13
2024-01-08 14:53:32,11
2024-01-08 14:53:42,12
2024-01-08 14:53:53,11
2024-01-08 14:54:04,13
2024-01-08 14:54:09,12
2024-01-08 14:54:14,13
2024-01-08 14:54:19,12
2024-01-08 14:54:30,13
2024-01-08 14:54:36,12
2024-01-08 14:54:41,13
2024-01-08 14:54:46,12
2024-01-08 14:54:51,11
2024-01-08 14:55:07,13
2024-01-08 14:55:13,12
2024-01-08 14:55:18,11
2024-01-08 14:55:23,12
2024-01-08 14:55:28,11
2024-01-08 14:55:33,12
2024-01-08 14:55:50,13
2024-01-08 14:55:55,11
2024-01-08 14:56:10,12
2024-01-08 14:56:21,11
2024-01-08 14:56:32,13
2024-01-08 14:56:37,12
2024-01-08 14:56:42,13
2024-01-08 14:56:58,12
2024-01-08 14:57:04,11
2024-01-08 14:57:09,13
2024-01-08 14:57:14,12
2024-01-08 14:57:19,13
2024-01-08 14:57:24,11
2024-01-08 14:57:41,12
2024-01-08 14:57:46,13
2024-01-08 14:57:51,12
2024-01-08 14:57:56,11
2024-01-08 14:58:28,12
2024-01-08 14:58:33,13
2024-01-08 14:58:55,12
2024-01-08 14:59:00,13
2024-01-08 14:59:05,12
2024-01-08 14:59:10,13
2024-01-08 14:59:16,11
2024-01-08 14:59:32,12
2024-01-08 14:59:42,11
2024-01-08 14:59:47,12
2024-01-08 14:59:53,11
2024-01-08 15:00:09,12
2024-01-08 15:00:14,11
2024-01-08 15:00:56,12
2024-01-08 15:01:01,13
2024-01-08 15:01:07,12
2024-01-08 15:01:23,11
2024-01-08 15:01:28,13
2024-01-08 15:01:33,11
2024-01-08 15:01:44,12
2024-01-08 15:02:00,13
2024-01-08 15:02:05,12
2024-01-08 15:02:15,11
2024-01-08 15:02:37,13
2024-01-08 15:02:42,11
2024-01-08 15:03:08,12
2024-01-08 15:03:14,11
2024-01-08 15:03:51,13
2024-01-08 15:03:56,12
2024-01-08 15:04:01,11
2024-01-08 15:04:28,12
2024-01-08 15:04:33,11
2024-01-08 15:04:38,13
2024-01-08 15:04:43,11
2024-01-08 15:04:49,12
2024-01-08 15:04:59,13
2024-01-08 15:05:05,12
2024-01-08 15:05:20,13
2024-01-08 15:05:26,11
2024-01-08 15:05:36,12
2024-01-08 15:05:42,13
2024-01-08 15:05:47,12
2024-01-08 15:05:52,13
2024-01-08 15:05:57,12
2024-01-08 15:06:03,13
2024-01-08 15:06:19,12
2024-01-08 15:06:24,13
2024-01-08 15:06:29,12
2024-01-08 15:06:50,13
2024-01-08 15:06:56,12
2024-01-08 15:07:01,13
2024-01-08 15:07:17,12
2024-01-08 15:07:27,11
2024-01-08 15:07:33,12
2024-01-08 15:07:43,11
2024-01-08 15:07:48,12
2024-01-08 15:07:54,13
2024-01-08 15:08:10,12
2024-01-08 15:08:15,13
2024-01-08 15:08:25,12
2024-01-08 15:08:31,11
2024-01-08 15:08:41,13
2024-01-08 15:08:47,12
2024-01-08 15:08:52,13
2024-01-08 15:08:57,11
2024-01-08 15:09:34,12
2024-01-08 15:09:39,11
2024-01-08 15:09:45,13
2024-01-08 15:09:56,11
2024-01-08 15:10:06,13
2024-01-08 15:10:11,11
2024-01-08 15:10:22,12
2024-01-08 15:10:33,11
2024-01-08 15:10:43,12
2024-01-08 15:10:48,11
2024-01-08 15:10:53,13
2024-01-08 15:11:10,11
2024-01-08 15:11:15,13
2024-01-08 15:11:20,12
2024-01-08 15:11:25,13
2024-01-08 15:11:30,11
2024-01-08 15:11:36,12
2024-01-08 15:11:52,13
2024-01-08 15:11:57,11
2024-01-08 15:12:34,12
2024-01-08 15:12:39,11
2024-01-08 15:12:44,13
2024-01-08 15:12:50,11
2024-01-08 15:13:06,12
2024-01-08 15:13:16,11
2024-01-08 15:13:21,12
2024-01-08 15:13:27,13
2024-01-08 15:13:38,11
2024-01-08 15:13:43,12
2024-01-08 15:13:53,13
2024-01-08 15:13:58,12
2024-01-08 15:14:04,13
2024-01-08 15:14:15,12
2024-01-08 15:14:20,13
2024-01-08 15:14:25,11
2024-01-08 15:14:41,12
2024-01-08 15:15:02,13
2024-01-08 15:15:07,12
2024-01-08 15:15:18,11
2024-01-08 15:15:29,12
2024-01-08 15:15:34,11
2024-01-08 15:15:39,12
2024-01-08 15:15:44,11
2024-01-08 15:15:49,12
2024-01-08 15:15:55,11
2024-01-08 15:16:16,13
2024-01-08 15:16:21,12
2024-01-08 15:16:26,13
2024-01-08 15:16:43,12
2024-01-08 15:16:48,11
2024-01-08 15:16:53,12
2024-01-08 15:16:58,11
2024-01-08 15:17:20,12
2024-01-08 15:17:25,13
2024-01-08 15:17:35,12
2024-01-08 15:17:40,13
2024-01-08 15:17:57,12
2024-01-08 15:18:12,11
2024-01-08 15:18:17,13
2024-01-08 15:18:39,11
2024-01-08 15:19:16,13
2024-01-08 15:19:26,11
2024-01-08 15:19:31,13
2024-01-08 15:19:37,12
2024-01-08 15:19:58,11
2024-01-08 15:20:03,12
2024-01-08 15:20:08,11
2024-01-08 15:20:30,13
2024-01-08 15:20:35,11
2024-01-08 15:20:45,12
2024-01-08 15:20:51,11
2024-01-08 15:21:07,13
2024-01-08 15:21:12,12
2024-01-08 15:21:23,11
2024-01-08 15:21:39,12
2024-01-08 15:21:44,13
2024-01-08 15:21:49,12
2024-01-08 15:21:54,13
2024-01-08 15:22:00,11
2024-01-08 15:22:05,12
2024-01-08 15:22:16,11
2024-01-08 15:22:26,13
2024-01-08 15:22:31,11
2024-01-08 15:22:37,12
2024-01-08 15:22:58,13
2024-01-08 15:23:03,12
2024-01-08 15:23:08,11
2024-01-08 15:23:14,13
2024-01-08 15:23:19,12
2024-01-08 15:23:30,13
2024-01-08 15:23:35,12
2024-01-08 15:23:45,13
2024-01-08 15:23:51,11
2024-01-08 15:23:56,12
2024-01-08 15:24:12,11
2024-01-08 15:24:17,13
2024-01-08 15:24:22,11
2024-01-08 15:24:28,12
2024-01-08 15:24:33,11
2024-01-08 15:25:05,12
2024-01-08 15:25:10,11
2024-01-08 15:25:21,12
2024-01-08 15:25:26,13
2024-01-08 15:25:31,12
2024-01-08 15:25:36,13
2024-01-08 15:25:42,11
2024-01-08 15:25:47,12
2024-01-08 15:26:08,11
2024-01-08 15:26:13,12
2024-01-08 15:26:19,11
2024-01-08 15:26:45,12
2024-01-08 15:26:56,13
2024-01-08 15:27:01,12
2024-01-08 15:27:12,11
2024-01-08 15:27:17,13
2024-01-08 15:27:22,11
2024-01-08 15:27:27,12
2024-01-08 15:27:33,13
2024-01-08 15:27:38,11
2024-01-08 15:27:49,12
2024-01-08 15:27:54,11
2024-01-08 15:28:04,12
2024-01-08 15:28:15,13
2024-01-08 15:28:36,12
2024-01-08 15:28:41,13
2024-01-08 15:28:47,11
2024-01-08 15:29:03,12
2024-01-08 15:29:13,11
2024-01-08 15:29:18,12
2024-01-08 15:29:24,11
2024-01-08 15:29:29,13
2024-01-08 15:29:50,12
2024-01-08 15:30:01,11
2024-01-08 15:30:32,12
2024-01-08 15:30:43,13
2024-01-08 15:30:54,11
2024-01-08 15:30:59,12
2024-01-08 15:31:09,11
2024-01-08 15:31:46,12
2024-01-08 15:31:57,13
2024-01-08 15:32:08,12
2024-01-08 15:32:13,11
2024-01-08 15:32:18,12
2024-01-08 15:32:23,11
2024-01-08 15:32:45,12
2024-01-08 15:32:50,11
2024-01-08 15:33:06,12
2024-01-08 15:33:11,11
2024-01-08 15:33:27,12
2024-01-08 15:33:32,11
2024-01-08 15:33:37,13
2024-01-08 15:33:43,12
2024-01-08 15:33:48,11
2024-01-08 15:33:59,12
2024-01-08 15:34:04,13
2024-01-08 15:34:09,11
2024-01-08 15:34:14,12
2024-01-08 15:34:20,11
2024-01-08 15:34:41,12
